index,nmod,symbol,smod,cplx_index,z_time_phase,z_time_norm,z_time,z_carrier,zeta_symbol,psi_v,psi_v_z,z_log_scat,z_carrier_information,z_time_norm_phase,is_symbol_prime,is_n_prime,is_symbol_fibo,is_n_fibo
674,11,11,11,(-0.09231955097355346+0.45221107017335554j),(-2196.4076330866674-1570.2845313250157j),(337.5+584.567147554496j),(-0.22760278813338317-0.10342616126449963j),(303.79282146103316+58.999569753074276j),(-0.20002569377604434+0.9797906520422677j),(-0.11232212035115789+0.5501901353775823j),(303.77281889165556+59.097548818278504j),(-0.18804174313472924+0.9210893792645666j),8.58849800490154,(-498.4107697967416+455.20512359881116j),1,0,0,0
675,12,12,12,(-0.16366379401962933+0.43154595816250024j),(-1931.4415211943692-1892.392572963227j),(338+585.4331729582805j),(-0.24080813634581502-0.0671672648665653j),(321.90027626026824+38.373810172603406j),(-0.35460488704253545+0.9350162426854148j),(-0.19912428272388288+0.5250475824310418j),(321.864815771564+38.46731179687195j),(-0.33343540164794144+0.8791968972208873j),8.58849800490154,(-566.0699532593195+369.5142866209388j),0,0,0,0
676,13,13,13,(-0.23076923076922534+0.39970403251589803j),(-1619.5963791083398-2170.29296842135j),(338.5+586.2991983620649j),(-0.24827612941855587-0.029308080130579724j),(332.37966825909166+16.76959028243064j),(-0.4999999999999998+0.8660254037844387j),(-0.28076923076922533+0.4863065728943419j),(332.32966825909165+16.856192822809085j),(-0.470257073156817+0.8145091433262419j),8.58849800490154,(-619.118105425986+273.90102506877747j),1,0,0,0
677,14,14,14,(-0.29189786565940234+0.35750998238199666j),(-1268.1769775432736-2397.2215487161816j),(339+587.1652237658494j),(-0.2498288392753803+0.009249381942390153j),(334.95801625846616-5.300350907431236j),(-0.6324453755953772+0.7746049618276546j),(-0.3551424032189401+0.4349704785647621j),(334.89477172090665-5.22289041124847j),(-0.5949582994484044+0.7286916287425317j),8.58849800490154,(-656.1237138063443+170.8381461529001j),0,1,0,0
678,15,15,15,(-0.34546649915588823+0.30605661149575697j),(-885.4544690034885-2567.6110264839085j),(339.5+588.0312491696338j),(-0.24542927195083286+0.04758647360000667j),(329.5501549119808-27.310601644375513j),(-0.7485107481711009+0.6631226582407955j),(-0.4203175739729983+0.37236887731983653j),(329.4753038371637-27.244289378551432j),(-0.7043030249442807+0.6239580329998481j),8.58849800490154,(-676.070931704807+63.00075637469339j),0,0,0,0
679,16,16,16,(-0.39008773178944167+0.24667653513591173j),(-480.47174386590075-2677.2274657463195j),(340+588.8972745734183j),(-0.23518224898701254+0.08478979750778307j),(316.2613293252851-48.73558572836386j),(-0.8451900855437946+0.5344658261278012j),(-0.4746067403438211+0.3001231177486918j),(316.1768103167307-48.68213914575108j),(-0.7954515777054286+0.5030130995318751j),8.58849800490154,(-678.387399056272-46.80317085044181j),0,0,0,0
680,17,17,17,(-0.42460589707330315+0.1809076660892665j),(-62.82978173405893-2723.2753108210068j),(340.5+589.7632999772027j),(-0.219331910016243+0.11997296882475925j),(295.38524981437524-69.06211252645433j),(-0.9199794436588242+0.39196660986007514j),(-0.5166038414391856+0.22010432707527403j),(295.2932518700094-69.02291586546832j),(-0.8660344184954828+0.36898278258237255j),8.58849800490154,(-662.9605336925887-155.7059111467098j),1,0,0,0
681,18,18,18,(-0.44812699265817685+0.110453383517339j),(357.5399546024513-2704.468373056501j),(341+590.6293253809871j),(-0.19825589603164165+0.1522977336951895j),(267.39763977267665-87.80166903166291j),(-0.9709418174260519+0.2393156642875581j),(-0.545221174400782+0.1343849499460948j),(267.30054559093406-87.77773746523415j),(-0.9142137424917968+0.225333449603845j),8.58849800490154,(-630.1418324725952-260.8548848844294j),0,0,0,0
682,19,19,19,(-0.4600418345234815+0.037138416330798375j),(770.6116869861221-2621.0649797134756j),(341.5+591.4953507847715j),(-0.17245635193160258+0.18099394099925895j),(232.9454173716122-104.50215955219831j),(-0.9967573081342099+0.08046656871672608j),(-0.5597175653369025+0.045185073202470984j),(232.84574164079876-104.49411289532664j),(-0.9387313321142667+0.07578222765530578j),8.58849800490154,(-580.7390343875984-359.4873766052834j),1,0,0,0
683,20,20,20,(-0.46004183452348213-0.037138416330791166j),(1166.5044354930637-2474.8663402242573j),(342+592.361376188556j),(-0.14254796270638673+0.20537789152744404j),(192.83175655106464-118.75881092972364j),(-0.99675730813421-0.08046656871672539j),(-0.5597175653369031-0.045185073202463705j),(192.7320808202512-118.76685758659531j),(-0.9389414149603117-0.07579918729596138j),8.58849800490154,(-515.9963152247994-449.00312100743605j),0,1,0,0
684,21,21,21,(-0.4481269926581786-0.11045338351733199j),(1535.7183749940725-2269.1780610400688j),(342.5+593.2274015923405j),(-0.10924330830966958+0.22486862740177532j),(147.99737193252486-130.22398027627375j),(-0.9709418174260521-0.23931566428755743j),(-0.5452211744007839-0.13438494994608774j),(147.90027775078224-130.2479118427025j),(-0.9148276687973802-0.22548476884770363j),8.58849800490154,(-437.5629973295102-527.0328484715199j),0,0,0,0
685,22,22,22,(-0.42460589707330604-0.18090766608925987j),(1869.3627810307282-2008.7356204580688j),(343+594.0934269961249j),(-0.07333588614140121+0.23900177364165195j),(99.4984635223461-138.61562765264603j),(-0.9199794436588242-0.3919666098600749j),(-0.5166038414391885-0.22010432707526736j),(99.40646557798021-138.65482431363202j),(-0.8670039259335122-0.36939585109856343j),8.58849800490154,(-347.45156021779263-591.500983348473j),0,0,0,0
686,23,23,23,(-0.3900877317894455-0.24667653513590557j),(2159.3700957755827-1699.5954781859568j),(343.5+594.9594523999093j),(-0.03568120563850145+0.24744060209307397j),(48.48183816131384-143.7242472977256j),(-0.845190085543795-0.5344658261278007j),(-0.474606740343825-0.3001231177486856j),(48.39731915275946-143.7776938803384j),(-0.7966985514385126-0.5038016379421227j),8.58849800490154,(-247.98602030237606-640.6808360912463j),1,0,0,0
687,24,24,24,(-0.34546649915589744-0.30605661149574664j),(2398.6909604796433-1348.9943202672305j),(344+595.8254778036937j),(0.00282359459733641+0.24998405411855748j),(-3.84220634832552-145.41808723001537j),(-0.7485107481711013-0.663122658240795j),(-0.42031757397300756-0.37236887731982615j),(-3.91705742314263-145.48439949583945j),(-0.7057228926897503-0.6252159260575311j),8.58849800490154,(-141.74200334714624-673.2408220593329j),0,0,0,0
688,25,25,25,(-0.29189786565940795-0.35750998238199205j),(2581.465500501155-965.1797085114887j),(344.5+596.6915032074781j),(0.04126112150420616+0.24657153090374223j),(-56.22859332985695-143.64652742903587j),(-0.6324453755953777-0.7746049618276541j),(-0.35514240321894575-0.43497047856475746j),(-56.29183786741649-143.72398792521864j),(-0.5964246106072496-0.7304875338800383j),8.58849800490154,(-31.480054690955278-688.2804705617059j),0,0,0,0
689,26,26,26,(-0.2307692307692373-0.39970403251589115j),(2703.166702613058-557.2160962176569j),(345+597.5575286112627j),(0.07871558483554748+0.23728433724963333j),(-107.42709440431342-138.44153041251627j),(-0.5000000000000004-0.8660254037844384j),(-0.2807692307692373-0.486306572894335j),(-107.47709440431342-138.5281329528947j),(-0.4716270950194134-0.8168820907997376j),8.58849800490154,(79.92608612016286-685.3552514991776j),0,0,0,0
690,27,27,27,(-0.1636637940196361-0.4315459581624977j),(2760.7123789020116-134.7707719692794j),(345.5+598.4235540150471j),(0.11429461624800744+0.22234374445151525j),(-156.21216675696417-129.917123822639j),(-0.3546048870425359-0.9350162426854147j),(-0.19912428272388968-0.5250475824310392j),(-156.2476272456684-130.01062544690757j),(-0.33455652769494415-0.8821530636538645j),8.58849800490154,(189.5643827554376-664.489537006068j),0,0,0,0
691,28,28,28,(-0.09231955097356054-0.45221107017335416j),(2752.5429518465935+292.11521398181526j),(346+599.2895794188315j),(0.14715053035255382+0.2021057184172732j),(-201.41228842005805-118.26692153300013j),(-0.20002569377604457-0.9797906520422677j),(-0.112322120351165-0.5501901353775809j),(-201.43229098943564-118.36490059820436j),(-0.18875847731804038-0.9246001755005415j),8.58849800490154,(294.56061955726295-626.1773242509105j),0,1,0,0
692,29,29,29,(-0.0185842800505045-0.4611641530022628j),(2678.663103656672+713.2657128366724j),(346.5+600.1556048226159j),(0.17650052117544285+0.17705243862990716j),(-241.93808940123827-103.75973666974927j),(-0.040265940109415144-0.9991889981715696j),(-0.022610874061446018-0.5610830528194197j),(-241.94211599524922-103.85965556956643j),(-0.038006182744115186-0.9431136975127646j),8.58849800490154,(392.15374940794567-571.3706650023947j),1,0,0,0
693,30,30,30,(0.05563231396399303-0.45817332650679454j),(2540.6461905428437+1118.6120571852146j),(347+601.0216302264004j),(0.20164531283982245+0.14778081001852075j),(-276.8086032008663-86.73338568509602j),(0.12053668025532233-0.9927088740980541j),(0.06768598198952526-0.5574442139165999j),(-276.79654953284074-86.83265657250583j),(0.11379710281886425-0.937203460188602j),8.58849800490154,(479.7684967777263-501.4560693616435j),0,0,0,0
694,31,31,31,(0.12840806026912638-0.44331605152217357j),(2341.6012089146316+1498.4337751163835j),(347.5+601.8876556301848j),(0.2219858201076189+0.11498824144732298j),(-305.17500619294907-67.58682613235996j),(0.2782174639164521-0.9605181116313725j),(0.15622980666077158-0.5393678626853108j),(-305.14718444655745-67.6828779435231j),(0.26271917913213894-0.9070118254874372j),8.58849800490154,(555.0833069048839-418.2194667821275j),1,0,0,0
695,32,32,32,(0.1978581052629455-0.41697712366633166j),(2086.1029944790525+1843.5916837590503j),(348+602.7536810339693j),(0.23703742183733756+0.07945602965608144j),(-326.3412705145545-46.77081102243822j),(0.4286925614030538-0.9034504346103824j),(0.24072736140325088-0.5073221671273699j),(-326.2984012584142-46.86115606589925j),(0.40490076067652037-0.8533102767401342j),8.58849800490154,(616.0918484326185-323.80060885499864j),0,0,0,0
696,33,33,33,(0.26218372926052813-0.37983870733553754j),(1780.087215487278+2145.7477729823577j),(348.5+603.6197064377537j),(0.24644150728660744+0.04203074453664888j),(-339.78122817141-24.77727862095291j),(0.5680647467311556-0.8229838658936566j),(0.3189902039336437-0.4621370939249032j),(-339.7244216967369-24.859577007542274j),(0.5366554940244935-0.7774797074925138j),8.58849800490154,(661.1564404915549-220.63807739491722j),0,0,0,0
697,34,34,34,(0.31971893238904336-0.3328626680048401j),(1430.712566881316+2397.566589475228j),(349+604.4857318415382j),(0.24997402016395248+0.0036040592492163543j),(-345.1516283413774-2.12772740094413j),(0.6927243535095993-0.7212024473438147j),(0.3889913677400033-0.4049829127392216j),(-345.0823559060264-2.1998476456785117j),(0.6545655386583804-0.6814749128360256j),8.58849800490154,(689.051982020406-111.40631074467255j),0,0,0,0
698,35,35,35,(0.368973583109304-0.2772656604175346j),(1046.1933625190698+2592.8932581618246j),(349.5+605.3517572453226j),(0.2475507968641879-0.03490849426580252j),(-342.30086436395584+20.63914915472789j),(0.7994427634035006-0.6007422642379796j),(0.44891785944965407-0.33733988684133254j),(-342.22092008761547+20.57907492830409j),(0.7555702328753109-0.5677741963113306j),8.58849800490154,(698.9992057664681+1.053725692466196j),0,0,0,0
699,36,36,36,(0.4086720118399412-0.2144876178663586j),(635.6064389612458+2726.903822057354j),(350+606.217782649107j),(0.2392295717017117-0.07258933822136382j),(-331.27314941394525+42.98027471814458j),(0.8854560256532096-0.4647231720437692j),(0.49721761440526213-0.2609599350707355j),(-331.18460381137993+42.9338024009402j),(0.8370455445015245-0.43931539152256305j),8.58849800490154,(690.686355601272+113.80842757116692j),0,0,0,0
700,37,37,37,(0.4377860501294515-0.14615445867760404j),(208.67690915675766+2796.2242305624886j),(350.5+607.0838080528914j),(0.2252086013661813-0.10854071066050952j),(-312.3080279445519+64.36114452752062j),(0.9485364419471454-0.31666799380147304j),(0.532639694324166-0.17782125805775134j),(-312.2131743003572+64.32947772814047j),(0.896872243899368-0.2994199501590304j),8.58849800490154,(664.2786863804172+223.90807672054973j),1,0,0,0
701,38,38,38,(0.45556165967903606-0.07403597578050966j),(-224.4521774292253+2799.0150446268203j),(351+607.949833456676j),(0.20582194137349072-0.1419060550126292j),(-285.8352210824352+84.2686130339127j),(0.9870502626379128-0.16041128085776063j),(0.5542666859428274-0.09007710386628573j),(-285.7365160561714+84.25257190582693j),(0.933491028055532-0.15170705803717194j),8.58849800490154,(620.4155027652112+328.4640070518815j),0,1,0,0
702,0,0,0,(0.48717948717948734-2.1478420785045893e-15j),(-653.4608128224938+2735.01973779082j),(351.5+608.8158588604604j),(0.18153148705258332-0.1718904279140574j),(-252.46491561838025+102.22320885328669j),(1+0j),(0.5871794871794873-2.1478420785045893e-15j),(-252.36491561838025+102.22320885328669j),(0.9459431618637297+0j),8.58849800490154,(560.1947789454601+424.72439256797463j),0,0,0,0
703,1,1,1,(0.48087064077231767+0.07814908554608245j),(-1068.0979215859268+2605.5753356799764j),(352+609.6818842642448j),(0.15291596869496293-0.19777943906807177j),(-212.97371539990962+117.79068149351626j),(0.9870502626379128+0.16041128085776024j),(0.579575667036109+0.09419021363185848j),(-212.87501037364584+117.80672262160203j),(0.9338955773387015+0.15177280369485457j),8.58849800490154,(485.145726554257+510.14666911206047j),0,0,0,0
704,2,2,2,(0.4621074973588668+0.15427415082635573j),(-1458.42630614947+2413.5850325876672j),(352.5+610.5479096680292j),(0.12065716306206359-0.21895627189421774j),(-168.2865781808132+130.5925018173426j),(0.9485364419471455+0.3166679938014725j),(0.5569611415535813+0.18594095020650298j),(-168.19172453661847+130.62416861672273j),(0.8976497737302737+0.2996795277575122j),8.58849800490154,(397.18999472284355+582.4646839869825j),1,0,0,0
705,3,3,3,(0.4313760124977209+0.2264035966367019j),(-1815.060793602369+2163.45333102601j),(353+611.4139350718136j),(0.08552364976712151-0.23491637944279395j),(-119.45515781222697+140.3150623879624j),(0.8854560256532099+0.4647231720437685j),(0.5199216150630419+0.27287591384107873j),(-119.36661220966165+140.36153470516678j),(0.8381342809359074+0.4398868044833954j),8.58849800490154,(298.5924858677664+639.7488002202862j),1,0,0,0
706,4,4,4,(0.3894721155042721+0.2926693082184998j),(-2129.393876909208+1860.985146899774j),(353.5+612.279960475598j),(0.04835249954261984-0.24527950543814486j),(-67.6330587352395+146.71735416534904j),(0.7994427634035012+0.6007422642379788j),(0.4694163918446222+0.3527435346422977j),(-67.55311445889915+146.77742839177284j),(0.7568808743772676+0.5687590795068914j),8.58849800490154,(191.90304553504612+680.4573617166338j),0,0,0,0
707,5,5,5,(0.3374810952995539+0.35135503844954563j),(-2393.80342605632+1513.2511878075713j),(354+613.1459858793826j),(0.010029330677981417-0.24979874404438407j),(-14.04858494718247+149.63693177176143j),(0.6927243535095995+0.7212024473438144j),(0.40675353065051384+0.4234752831839271j),(-13.979312511831509+149.7090520164958j),(0.6559851505814713+0.6829528854062467j),8.58849800490154,(79.89052717993489+703.4781472561177j),1,0,0,0
708,6,6,6,(0.27674949199723337+0.40094085774306104j),(-2601.8374575744087+1128.4227241431902j),(354.5+614.012011283167j),(-0.028532791208706075-0.24836642250078886j),(40.02437286801245+148.994019885446j),(0.5680647467311559+0.8229838658936564j),(0.333555966670349+0.4832392443324267j),(40.081179342685566+149.07631827203537j),(0.5380524781783385+0.7795035884429492j),8.58849800490154,(-34.52906330843891+708.158699577312j),0,0,0,0
709,7,7,7,(0.2088502222220019+0.4401425194255705j),(-2748.371484721262+715.5796126015932j),(355+614.8780366869514j),(-0.06641510734308312-0.24101666647061312j),(93.29662204019601+144.79365730164977j),(0.42869256140305423+0.9034504346103822j),(0.25171947836230735+0.5304875628866087j),(93.33949129633632+144.88400234511082j),(0.406130718378319+0.8559023576864538j),8.58849800490154,(-148.36847867218458+694.3247039652912j),1,1,0,0
710,8,8,8,(0.13554184139519973+0.4679447210511801j),(-2829.7346129291427+284.4960815033377j),(355.5+615.7440620907358j),(-0.1027150556087863-0.22792458698280868j),(144.4944044776601+137.12582177915147j),(0.27821746391645275+0.9605181116313722j),(0.163363587786845+0.5639965322143173j),(144.52222622405176+137.2218735903146j),(0.2636314523911819+0.9101613581434109j),8.58849800490154,(-258.64722080478543+662.2859013824379j),0,0,0,0
711,9,9,9,(0.05872299807310802+0.483627400201616j),(-2843.80128088069-154.5906687395667j),(356+616.6100874945203j),(-0.1365677744695255-0.20940210833809866j),(192.38985228394407+126.1635268629854j),(0.12053668025532323+0.992708874098054j),(0.07077666609864033+0.5828982876114214j),(192.4019059519696+126.26279775039521j),(0.11424175176995938+0.9408654737655038j),8.58849800490154,(-362.46957456418016+612.829346160291j),0,0,0,0
712,10,10,10,(-0.0196167400532991+0.48678438372461125j),(-2790.0463594597045-591.2235719807258j),(356.5+617.4761128983047j),(-0.16716670865895325-0.18589053638131406j),(235.8304342406183+112.15893029543295j),(-0.0402659401094149+0.9991889981715697j),(-0.023643334064240587+0.5867032835417683j),(235.82640764660735+112.25884919525011j),(-0.038171226436180906+0.9472092144901855j),8.58849800490154,(-457.10064184937016+547.200149141867j),0,0,0,0
